domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
beefriendlypestcontrol.com,2019-05-04,2023-05-05,2025-05-04,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
appfrtsols.com,2013-09-25,2024-09-18,2025-09-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
maximilianraynor.com,2018-04-26,2024-04-06,2025-04-26,Automattic Inc.,domainabuse@automattic.com,https://automattic.com
creativedc.com,2009-01-31,2024-12-09,2029-01-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
dominatorwebsites.com,2015-04-03,2023-04-04,2025-04-03,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com
gloria-cars.com,2022-01-12,2025-01-15,2026-01-12,Combell NV,activation@combell.com,https://combell.com
mdistrictpark.com,2014-05-27,2023-04-13,2025-05-27,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com
sinuvara.ee,,,,,,
guedesramos.com.br,,,,,,
texosa.com,2025-02-05,2025-02-05,2028-02-05,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
flightbiz.com,2002-03-24,2025-01-22,2025-03-24,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
txcharterschools.org,,,,,,
coffeyengineering.com,2007-05-22,2024-03-22,2025-05-22,"Network Solutions, LLC",domain.operations@web.com,https://web.com
heartland.no,,,,,,
404blue.com,2023-11-10,2024-11-02,2025-11-10,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
moorebass.com,1997-05-23,2024-05-27,2029-05-24,"Register.com, Inc.",domain.operations@web.com,https://web.com
mvwaterlily.com,2019-07-01,2024-06-16,2025-07-01,"Domain.com, LLC",compliance@domain-inc.net,https://domain-inc.net
us.westfield.com,,,,,,
thru-wall.com,2010-08-03,2024-07-29,2033-08-03,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
frascap.com,2001-01-26,2024-11-24,2028-01-26,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
grossek.de,,,,,,
viecl.com,2000-03-06,2025-03-01,2028-03-06,BigRock Solutions Ltd,abuse@bigrock.com,https://bigrock.com
vincentteameagle.com,2007-11-08,2024-11-14,2025-11-08,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
startlescourtiersenergie.com,2025-01-27,2025-01-27,2026-01-27,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
rtvslingeland.nl,,,,,,
bectech.com,1997-09-29,2023-05-05,2027-09-28,"Network Solutions, LLC",domain.operations@web.com,https://web.com
kleebauer.eu,,,,,,
waynemurray.net,,,,,,
rossbar.com,1996-08-14,2023-10-09,2029-08-13,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
gympur.at,,,,,,
getflexpoint.com,2022-12-09,2024-12-10,2026-12-09,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
alamodebabe.com,2015-01-20,2025-01-08,2026-01-20,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
allstarglassandmirror.com,2006-12-04,2022-09-10,2027-12-04,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
a.cesantarosa.cl,,,,,,
bollenberg.com,1999-11-25,2023-11-23,2025-11-25,123-Reg Limited,abuse@123-reg.co.uk,https://123-reg.co.uk
alumni.ui.ac.id,,,,,,
goalterra.com,2009-07-02,2024-07-03,2026-07-02,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tailwindak.com,2020-12-04,2022-10-31,2027-12-04,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
clatskaniek12.org,,,,,,
asiingenieria.com,2021-08-11,2024-08-11,2025-08-11,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
aqsio.fr,,,,,,
quantumone.com,2004-11-05,2024-11-01,2025-11-05,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
fortuneworldschool.com,2011-08-31,2024-09-05,2027-08-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
insolare.com,2009-05-26,2023-05-24,2025-05-26,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mainglobal.online,,,,,,
precedentarchitecture.com,2020-03-28,2022-11-15,2027-03-28,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
planetsupplements.com,2015-10-06,2022-10-07,2027-10-06,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
icsasoftware.com,2000-09-20,2024-08-19,2026-09-20,MarkMonitor Inc.,abusecomplaints@markmonitor.com,https://markmonitor.com
molinarolaw.com,2005-09-30,2022-07-20,2025-09-30,"Network Solutions, LLC",domain.operations@web.com,https://web.com
processvue.com,2007-08-14,2023-12-24,2025-08-14,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
ouigrowth.com,2018-10-04,2024-10-03,2025-10-04,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
carnaghi.com,1997-11-04,2024-05-21,2025-11-03,DomainSpot LLC,icann-abuse-reports@tierra.net,https://tierra.net
brecu.org,,,,,,
spohnranch.com,1999-02-06,2025-02-07,2027-02-06,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
fabricair.com,1998-08-21,2025-01-15,2025-08-20,Instra Corporation Pty Ltd.,abuse@instra.com,https://instra.com
edu.ulvila.fi,,,,,,
kevinrcloud.com,2023-10-09,2024-09-24,2025-10-09,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
midwestwt.com,2017-02-27,2025-02-27,2027-02-27,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
frostrealtymke.com,2019-08-18,2023-08-26,2028-08-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
getallday.com,2024-10-18,2024-10-18,2025-10-18,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
lakesareaadventures.com,2021-03-11,2025-02-25,2026-03-11,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
cchseagles.com,1998-05-02,2024-04-11,2025-05-01,"Domain.com, LLC",compliance@domain-inc.net,https://domain-inc.net
ish-automotive.com,2016-08-03,2024-08-04,2025-08-03,EPAG Domainservices GmbH,domainabuse@tucows.com,https://tucows.com
intersource.net,,,,,,
vizionnetwork.co.uk,,,,,,
sydev-vendee.fr,,,,,,
optonlilne.net,,,,,,
mlfmonde.org,,,,,,
theilhaber.net,,,,,,
macpowersystems.com,2022-10-03,2023-08-26,2030-10-03,"Network Solutions, LLC",domain.operations@web.com,https://web.com
clsserve.com,2017-04-07,2023-04-08,2025-04-07,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tatlisesgida.com,2011-03-04,2024-03-05,2025-03-04,Nics Telekomunikasyon A.S.,abuse@nicproxy.com,https://nicproxy.com
casadelvino.ch,,,,,,
mtcsecurity.net,,,,,,
annaglobaltech.net,,,,,,
panettipitagora.edu.it,,,,,,
stepienlake.co.uk,,,,,,
pricetravel.com.mx,,,,,,
idea.int,,,,,,
cyberwebserve.com,2020-09-08,2023-08-31,2025-09-08,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
jamsan.us,,,,,,
restaurantassociates.com,1997-05-28,2024-05-27,2034-05-27,"Network Solutions, LLC",domain.operations@web.com,https://web.com
vixro.host,,,,,,
aeroproind.com,2023-09-15,2024-12-05,2025-09-15,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
tradibalade.com,2010-08-05,2024-08-06,2025-08-05,OVH sas,abuse@ovh.net,https://ovh.net
tgr-365.com,2024-05-01,2024-05-01,2025-05-01,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
bellendorf.com,2002-10-25,2024-10-26,2025-10-25,Cronon GmbH,abuse-domains@cronon.net,https://cronon.net
raynormail.com,2015-09-02,2024-08-19,2025-09-02,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
confluentstrategies.com,2015-09-18,2023-09-19,2025-09-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tofmhs.org,,,,,,
interdesignusa.com,1996-01-10,2024-11-10,2030-01-09,"Network Solutions, LLC",domain.operations@web.com,https://web.com
lemassif.com,1997-03-16,2025-02-24,2027-03-17,Namespro Solutions Inc.,abuse@namespro.ca,https://namespro.ca
soliddstudio.es,,,,,,
soclly.com,2022-02-15,2024-02-27,2026-02-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
matterproductstudio.com,2018-01-12,2024-12-13,2026-01-12,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
rhoadespaving.com,2006-03-18,2025-02-17,2026-03-18,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
kinter.com,1997-04-04,2025-02-04,2027-04-05,"Network Solutions, LLC",domain.operations@web.com,https://web.com
gootees.com,1997-01-23,2022-11-25,2028-01-24,"Network Solutions, LLC",domain.operations@web.com,https://web.com
agrienhance.com,2024-05-28,2024-05-28,2025-05-28,"NameSilo, LLC",abuse@namesilo.com,https://namesilo.com
torfresma.com,2016-10-04,2024-09-05,2025-10-04,"eNom, LLC",domainabuse@tucows.com,https://tucows.com
birusa.biz,,,,,,
gdplus.com,2013-03-11,2023-02-24,2025-03-11,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
routteconstruction.com,2007-04-16,2022-09-04,2026-04-16,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mfgbanking.com,2007-08-23,2024-03-12,2025-03-11,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
meersmans.net,,,,,,
ear2hear.net,,,,,,
laborfinders.com,1995-11-24,2025-01-23,2026-11-23,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
barnsleyconstruction.com,2012-09-13,2024-09-14,2025-09-13,IONOS SE,abuse@ionos.com,https://ionos.com
ags-globalsolutions.com,2016-12-02,2024-12-03,2025-12-02,OVH sas,abuse@ovh.net,https://ovh.net
ajemdesigns.com,2004-08-20,2024-12-01,2025-08-20,Netregistry Wholesale Pty Ltd,abuse@melbourneit.com.au,https://melbourneit.com.au
schottdesign.com,2003-10-01,2021-11-08,2025-10-01,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
brcpms.com,2013-07-25,2024-07-26,2025-07-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
portcityclub.com,2013-03-06,2022-11-09,2025-03-06,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
heritagevine.com,2010-04-12,2022-10-02,2026-04-12,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
slpa-acier.fr,,,,,,
rosario.edu.pe,,,,,,
turnerec.com,2012-01-16,2025-01-17,2027-01-16,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
asirobots.com,2006-04-24,2024-04-23,2025-04-24,FastDomain Inc.,domain.operations@web.com,https://web.com
emipipe.com,2011-11-21,2024-11-22,2025-11-21,IONOS SE,abuse@ionos.com,https://ionos.com
equip4you.com,2014-05-01,2024-05-02,2029-05-01,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
liberi.it,,,,,,
palermomaratona.it,,,,,,
bampetroli.com,2020-07-13,2024-06-08,2025-07-13,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
pumpahead.com,1999-03-23,2024-12-24,2025-12-23,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
dfv.net.au,,,,,,
emoemo.com,2019-07-24,2024-12-23,2026-07-24,"TurnCommerce, Inc. DBA NameBright.com",support@namebright.com,https://namebright.com
firechiefglobal.com,2013-06-13,2024-06-13,2025-06-13,Register SPA,abuse@register.it,https://register.it
rtcaresolution.net,,,,,,
mmcportlavaca.com,1998-12-18,2020-10-19,2025-12-18,"Network Solutions, LLC",domain.operations@web.com,https://web.com
universalfcu.com,2003-07-17,2022-11-14,2025-07-17,"Network Solutions, LLC",domain.operations@web.com,https://web.com
proficioworld.com,2017-10-18,2024-10-08,2025-10-18,"Network Solutions, LLC",domain.operations@web.com,https://web.com
robrasolutions.com,2024-06-12,2024-06-12,2025-06-12,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
popovic.at,,,,,,
kunitachi.de,,,,,,
stadt-muenster.de,,,,,,
zapopan.gob.mx,,,,,,
cinnamonconsulting.tech,,,,,,
gemini.pl,,,,,,
student.org,,,,,,
shopavara.com,2017-09-25,2023-09-26,2025-09-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
nextgear.consulting,,,,,,
dogmarch.com,2012-06-26,2024-06-12,2025-06-26,FastDomain Inc.,domain.operations@web.com,https://web.com
empower-usa.com,2003-06-29,2025-01-29,2025-06-29,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
pdc-corp.com,1996-11-06,2025-02-19,2032-11-05,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
royalpalmbeachfl.gov,,,,,,
sweetdreamers.com,2004-08-28,2024-08-29,2025-08-28,123-Reg Limited,abuse@123-reg.co.uk,https://123-reg.co.uk
redcross.org.ph,,,,,,
dwbarton.com,2001-09-24,2024-09-25,2025-09-24,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
saible.co.uk,,,,,,
realagency.at,,,,,,
melitta.co.uk,,,,,,
denecsolutions.com,2011-03-30,2024-03-31,2025-03-30,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
theunitedtransports.com,2024-12-05,2024-12-05,2027-12-05,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lorentepazos.com,2019-12-14,2022-12-15,2025-12-14,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mediate.com,1997-02-03,2023-09-19,2027-02-04,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
istmocenter.com,2008-07-31,2024-07-29,2025-07-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
accaparlante.org,,,,,,
muebleslucama.com,2016-02-03,2025-01-03,2026-02-03,Gandi SAS,abuse@support.gandi.net,https://support.gandi.net
romgroupinc.com,2013-08-19,2023-08-20,2025-08-19,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
m-ace.mee.com,,,,,,
kulzer-dental.com,2013-04-23,2025-01-14,2025-04-23,InterNetX GmbH,domain-abuse@internetx.com,https://internetx.com
kronenzeitung.at,,,,,,
whittenbrothers.com,1997-06-03,2024-04-03,2027-06-02,"Network Solutions, LLC",domain.operations@web.com,https://web.com
knobloch-jagd.de,,,,,,
matterfi.com,2020-11-02,2024-11-03,2034-11-02,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
flexco.com,1993-11-18,2021-11-20,2029-11-17,"Network Solutions, LLC",domain.operations@web.com,https://web.com
sjm.com,1995-05-13,2023-04-12,2026-05-14,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
byronbaileylaw.com,2024-07-09,2024-07-09,2025-07-09,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
cammacklaw.com,1999-10-15,2024-09-10,2025-10-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
himachalnewsline.in,,,,,,
stu.aud.ac.in,,,,,,
themarketingagency.io,,,,,,
mcadmc.com,2018-12-21,2023-01-26,2026-12-21,"Network Solutions, LLC",domain.operations@web.com,https://web.com
classestaspais.fr,,,,,,
meac.cz,,,,,,
manus360.com,2017-06-21,2024-06-25,2026-06-21,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mccaren.com,1999-09-02,2024-05-24,2025-09-02,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
inspirebydanielle.com,2013-09-28,2023-10-03,2025-09-28,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
castigers.com,2000-04-06,2023-03-30,2025-04-06,123-Reg Limited,abuse@123-reg.co.uk,https://123-reg.co.uk
icstech.it,,,,,,
sda.edu.pe,,,,,,
builtrighthomeinspections.com,2022-03-15,2024-03-16,2026-03-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
stellar.com,1994-10-31,2021-09-02,2026-10-30,"Network Solutions, LLC",domain.operations@web.com,https://web.com
bauersautowrecking.com,1998-08-18,2020-08-17,2030-08-17,"Network Solutions, LLC",domain.operations@web.com,https://web.com
levelupyourlistingsummit.com,2022-08-21,2024-08-25,2025-08-21,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
beechmonttoyota.com,1998-11-26,2024-10-26,2025-11-25,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
feedingnys.org,,,,,,
fastbackpt.com,2017-08-25,2024-08-10,2025-08-25,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
ati-solutions.fr,,,,,,
koteidesignstudio.com,2024-01-28,2025-01-13,2026-01-28,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
theentcenter.com,2001-11-27,2022-11-12,2027-11-27,"Register.com, Inc.",domain.operations@web.com,https://web.com
crittendenfarms.com,2014-10-21,2023-05-20,2025-10-21,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
vanderhoefproperties.com,2009-09-01,2024-09-02,2027-09-01,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tcgastrocenter.com,2011-12-22,2025-01-19,2027-01-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ilovemymechanic.com,2014-10-28,2024-10-29,2026-10-28,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ccisap.com,2013-01-10,2023-01-11,2028-01-10,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
megatacgida.com,2017-09-26,2025-03-02,2029-09-26,"OnlineNIC, Inc.",abuse@onlinenic.com,https://onlinenic.com
sauro.net,,,,,,
chadbender.com,2003-02-27,2025-02-12,2026-02-27,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
estudiante.grupofleming.com,,,,,,
iaerothrust.com,2019-05-31,2024-08-19,2025-05-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
kingandarcher.com,2020-06-05,2025-01-22,2025-06-05,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
insightoptix.com,2018-07-28,2024-07-29,2025-07-28,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
continetal.com,1998-05-03,2024-06-04,2025-05-02,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
wpaoperators.org,,,,,,
ivisgroup.com,2000-03-06,2025-02-04,2026-03-06,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
vol.video,,,,,,
fea-int.com,2019-03-19,2024-03-12,2025-03-19,Gandi SAS,abuse@support.gandi.net,https://support.gandi.net
trinidadam.com,2019-06-11,2022-10-27,2025-06-11,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
hurs.com,2004-01-15,2024-08-21,2026-01-15,GoDaddy Online Services Cayman Islands Ltd.,abuse@uniregistry.com,https://uniregistry.com
customerfocusedstrategies.com,2007-03-16,2024-03-17,2025-03-16,IONOS SE,abuse@ionos.com,https://ionos.com
maishomes.com,2018-07-29,2024-07-22,2025-07-29,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sqrpowerautomation.com,2022-10-24,2024-09-27,2025-10-24,"HOSTINGER operations, UAB",abuse-tracker@hostinger.com,https://hostinger.com
swissmountainview.ch,,,,,,
bendthearc.us,,,,,,
cpubusiness.com,2013-10-22,2024-10-23,2025-10-22,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
student.gpsd.us,,,,,,
gourmettreats.co.za,,,,,,
goplay-sports.com,2019-01-18,2024-01-19,2026-01-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
axiom-ms.com,2002-04-12,2024-03-14,2026-04-12,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
pvolvestudios.com,2022-12-15,2024-11-11,2025-12-15,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
nexushome.com,2006-01-14,2025-01-15,2026-01-14,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
royce.us,,,,,,
armafiltre.com.tr,,,,,,
procontrolsrl.com,2002-10-23,2024-10-24,2025-10-23,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
muohio.edu,,,,,,
alkemixcorp.com,2019-05-09,2023-06-14,2029-05-09,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
gleamteampros.com,2025-01-06,2025-01-06,2026-01-06,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
intelektech.com,2009-08-18,2024-08-19,2025-08-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
foreverappliance.com,2015-11-24,2023-12-05,2025-11-24,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
steakoutuk.com,2007-10-15,2024-09-15,2025-10-15,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
wilksgrp.com,2015-05-19,2024-05-20,2025-05-19,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
spragueenergy.com,1998-10-22,2024-08-22,2025-10-21,"Network Solutions, LLC",domain.operations@web.com,https://web.com
dutchmasternurseries.com,1997-09-15,2018-12-26,2027-09-14,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
theyogatraveler.com,2022-04-30,2024-04-15,2025-04-30,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lcnar.edu.co,,,,,,
upkarinternational.com,2004-04-27,2024-03-29,2025-04-27,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
nfpama.com,2012-05-22,2023-07-07,2028-05-22,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
dialight.com,1996-03-12,2024-01-13,2027-03-13,"Network Solutions, LLC",domain.operations@web.com,https://web.com
thekbc.com,2006-02-28,2025-03-01,2026-02-28,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
gildenson.com,2020-10-02,2024-09-02,2025-10-02,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
acesoft.in,,,,,,
ica.se,,,,,,
tlsyourfreight.com,2023-03-15,2024-03-15,2025-03-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
jcbi.com.vn,,,,,,
slgwdk.com,2016-07-27,2023-07-28,2025-07-27,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sinclairasia.com,2009-06-11,2024-04-29,2025-06-11,Web Commerce Communications Limited dba WebNic.cc,compliance_abuse@webnic.cc,https://webnic.cc
treadstireandwheel.com,2022-03-31,2024-04-09,2025-03-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
collector.org,,,,,,
yutakaindia.com,2007-04-30,2018-05-05,2028-04-30,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
songsforsound.com,2010-07-13,2024-09-30,2025-07-13,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
motorsinmotionmn.com,2022-09-13,2024-09-05,2025-09-13,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
corpcek.com,2013-06-19,2024-06-12,2025-06-19,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com
melaragno.net,,,,,,
akplastics.com,2010-02-26,2025-02-27,2026-02-26,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ecommerceaccountingservices.com,2024-12-24,2024-12-26,2025-12-24,Name SRS AB,abuse@namesrs.com,https://namesrs.com
uk.aswatson.com,,,,,,
glcomputers.net,,,,,,
metaledtrade.com,2012-09-12,2024-09-13,2025-09-12,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
rootstockadvisors.com,2017-01-04,2025-02-27,2028-01-04,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
inspectca.com,2021-03-31,2024-01-17,2025-03-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
relivinc.com,1996-07-26,2024-05-21,2027-07-25,"Network Solutions, LLC",domain.operations@web.com,https://web.com
bawri.co,,,,,,
alcidesgroup.org,,,,,,
blueyonder.com,1996-10-18,2025-01-25,2026-10-17,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
compassfr.us,,,,,,
maq-euro.com,2000-05-03,2023-04-18,2028-05-03,OVH sas,abuse@ovh.net,https://ovh.net
reliont.com,2017-07-19,2024-07-20,2025-07-19,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
thebrandlab.dk,,,,,,
hapli-restaurant.com,2021-09-11,2024-09-12,2025-09-11,Realtime Register B.V.,rtr-security-threats@realtimeregister.com,https://realtimeregister.com
thinventory.com,2007-09-20,2024-08-03,2026-09-20,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
piedmontcardio.com,2005-11-23,2020-09-21,2025-11-23,"Network Solutions, LLC",domain.operations@web.com,https://web.com
abbaye-saint-savin.fr,,,,,,
automatrix.co.in,,,,,,
fabriquelove.com,2016-08-30,2024-07-31,2025-08-30,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
bthighprecisionmachining.com,2018-01-17,2025-01-02,2026-01-17,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
studiolegaleverde.it,,,,,,
kleyboecker.de,,,,,,
ref-chem.com,1996-02-20,2023-11-09,2028-02-21,"Network Solutions, LLC",domain.operations@web.com,https://web.com
vivahomeloans.com,2020-07-25,2024-07-26,2025-07-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
stevelyonsinvestments.com,2008-10-30,2024-10-31,2025-10-30,IONOS SE,abuse@ionos.com,https://ionos.com
geibent.com,2004-03-03,2025-03-04,2026-03-03,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
culinarysolutions.ch,,,,,,
maxcom.com.mx,,,,,,
nths.org,,,,,,
zillaitconsulting.com,2022-10-07,2024-09-22,2025-10-07,Launchpad.com Inc.,abuse@hostgator.com,https://hostgator.com
alliancecorp.mx,,,,,,
skeletoninks.com,2023-07-02,2024-06-18,2025-07-02,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
ridetandem.co,,,,,,
kd.kongsberg.com,,,,,,
varsanyi.com,1997-01-21,2024-04-30,2025-05-15,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
teoresigroup.com,2008-10-27,2024-09-28,2025-10-27,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
srqproperty.com,2003-03-19,2024-10-13,2026-10-12,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
fortedynamics.com,2017-05-21,2023-05-22,2025-05-21,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
jackconway.com,1997-04-30,2025-03-04,2030-05-01,"Network Solutions, LLC",domain.operations@web.com,https://web.com
grupporizzi.com,2016-09-23,2024-08-28,2025-09-23,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
ifrr.edu.br,,,,,,
curate.wine,,,,,,
caleagletrans.com,2009-08-25,2024-08-03,2025-08-25,"Name.com, Inc.",abuse@name.com,https://name.com
couquette.com,2024-05-27,2024-05-27,2025-05-27,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
bodytypenutrition.co.uk,,,,,,
airfire.it,,,,,,
flyingfrogfarms.com,2003-07-15,2024-05-16,2026-07-15,"Network Solutions, LLC",domain.operations@web.com,https://web.com
